LAMMPS data file via write_data, version 2 Aug 2023, timestep = 5700001, units = metal

4608 atoms
2 atom types

0.26215186273372026 42.45784813725413 xlo xhi
0.34953581697830316 56.61046418301871 ylo yhi
0.17476790848915158 28.305232091509357 zlo zhi

Masses

1 15.999
2 28.0855

Atoms # atomic

2594 2 1.9593766337891187 2.291802349067165 1.1143969814107604 1 0 0
2030 1 0.5429035281156203 1.4647293874299678 0.8650288278223042 0 1 1
2313 1 2.614409333858789 2.628547386279601 2.5859218017717183 1 0 0
2218 1 3.238832627213549 1.222316075863362 0.6258872234282093 0 0 1
3711 1 5.308329853649604 2.476620351384741 2.6092575882546853 1 1 0
2046 2 6.555032203158874 1.5488594870043078 2.3791217528947297 0 1 1
756 1 6.982636218931858 2.0802264807981876 0.9022999367068243 0 0 1
278 1 11.244897585792266 1.3451608367505437 1.1543940965342188 0 0 1
2332 2 11.94763305937625 0.98905866013162 2.6886971931561443 0 0 0
966 2 15.182144771503836 0.8727867415050302 1.910168984557824 0 0 1
4500 1 15.402596549777167 1.7719219796922125 0.6190678172607931 1 1 1
2340 1 13.538506796405663 0.645775515459728 2.2621677777511873 1 0 0
1214 1 16.239131361506615 1.403788762327257 3.073480527329572 0 1 0
1624 1 1.3080406679810337 3.8119893234433997 1.0176716732321167 1 1 -1
787 1 7.109288535743961 4.2447777578310015 0.7693319938215991 0 0 0
243 2 7.296531943809764 5.786856791777081 1.0964873275608193 0 0 -1
1055 1 8.65311479264615 5.974575333852279 1.9640858978607239 0 0 0
468 1 12.6845412413091 4.88984624620215 1.1105711882728988 0 0 0
4210 1 17.04743695014163 3.619704077863161 1.0981004953426967 0 1 1
463 2 17.769813506031518 4.769650827294369 2.049567131553837 0 0 1
785 1 19.440885988483718 4.609753624553742 2.061866459923845 0 0 0
195 2 20.383818547111563 5.301031529870841 0.842365179816457 0 0 0
3252 1 6.0452216239342755 6.164434858108739 2.1023057008774777 1 0 1
1267 1 9.302538097861085 8.591106234177595 2.5938924452905288 0 1 0
3200 2 9.48559929722448 7.002898638780708 2.9346199757005116 0 0 1
4074 1 11.04021144553632 6.580459450138293 2.7751754756326785 0 0 1
4182 2 12.421874512442276 6.365604617140355 1.7927895167855112 0 1 1
4175 1 12.889532678494124 7.514320276971156 0.6663856890949533 1 1 1
2699 1 11.658891099246867 12.843989019448346 12.449387925048125 1 0 0
2433 1 17.462325842770166 6.290353616289628 1.5755594267035398 0 0 -1
1757 2 16.622137978018905 7.249731492090539 0.6314537975217636 0 1 1
1595 1 16.4018138768435 8.682815220214017 1.4140836956994232 0 1 0
45 1 20.596080977240003 9.124562060866095 2.586442231644805 0 0 0
204 1 20.458457546915668 11.47086244008253 11.365231398137054 0 0 0
864 1 0.2667043318718171 9.102408597529253 1.5632378197678642 0 0 1
3345 1 2.3655757210794035 10.73802915577827 1.8354122637445942 0 0 2
3483 2 0.7769587835416099 10.662622621013751 1.617729280270766 0 0 0
766 1 3.419621453511497 8.6108896271115 2.5822244665985594 0 0 1
2044 2 3.8303660872048453 9.900356013880653 1.5704593164554899 0 1 1
2578 1 5.244701173955884 10.654379782352292 2.015161266502221 1 0 0
4107 2 9.488487514526637 9.669725215564231 1.423478586604868 1 0 1
3256 1 9.374245166930876 11.253624327036537 1.986687800529237 1 0 1
